"","age","income","gender","race","price","ydum"
"459","(0,25]","(1e+03,2e+03]","Male","Hispanic",15,0
"460","(60,90]","(2e+03,4e+03]","Female","White",15,1
"461","(30,40]","(0,1e+03]","Female","White",15,1
"462","(0,25]","(0,1e+03]","Female","White",15,0
"463","(0,25]","(2e+03,4e+03]","Female","Black",15,0
"464","(40,50]","(6e+03,1e+04]","Male","White",15,1
"465","(0,25]","(6e+03,1e+04]","Female","Black",15,0
"466","(60,90]","(2e+03,4e+03]","Female","Black",15,0
"467","(40,50]","(1e+04,3e+04]","Female","Black",15,0
"468","(50,60]","(1e+04,3e+04]","Female","White",15,1
"469","(60,90]","(0,1e+03]","Female","Black",15,0
"470","(30,40]","(0,1e+03]","Male","Black",15,0
"471","(40,50]","(0,1e+03]","Female","Hispanic",15,0
"472","(0,25]","(2e+03,4e+03]","Female","Black",15,0
"473","(60,90]","(6e+03,1e+04]","Male","White",15,1
"474","(50,60]","(4e+03,6e+03]","Female","Black",15,0
"475","(50,60]","(1e+04,3e+04]","Female","Black",15,1
"476","(40,50]","(4e+03,6e+03]","Female","White",15,1
"477","(50,60]","(0,1e+03]","Male","Black",15,0
"478","(0,25]","(0,1e+03]","Female","Black",15,0
"479","(50,60]","(6e+03,1e+04]","Female","Black",15,1
"480","(30,40]","(0,1e+03]","Female","Hispanic",15,0
"481","(40,50]","(0,1e+03]","Male","Black",15,0
"482","(0,25]","(1e+04,3e+04]","Male","White",15,1
"483","(60,90]","(0,1e+03]","Female","Hispanic",15,0
"484","(60,90]","(0,1e+03]","Female","White",15,1
"485","(60,90]","(4e+03,6e+03]","Male","Hispanic",15,0
"486","(0,25]","(2e+03,4e+03]","Male","White",15,1
"487","(30,40]","(2e+03,4e+03]","Male","Black",15,0
"488","(30,40]","(4e+03,6e+03]","Male","Black",15,0
"489","(25,30]","(2e+03,4e+03]","Female","Hispanic",15,1
"490","(30,40]","(6e+03,1e+04]","Female","Hispanic",15,0
"491","(60,90]","(0,1e+03]","Male","White",15,1
"492","(50,60]","(1e+04,3e+04]","Female","Black",15,1
"493","(60,90]","(1e+04,3e+04]","Male","Hispanic",15,0
"494","(0,25]","(0,1e+03]","Male","White",15,0
"495","(60,90]","(6e+03,1e+04]","Male","Hispanic",15,0
"496","(60,90]","(0,1e+03]","Female","Black",15,0
"497","(0,25]","(0,1e+03]","Female","Black",15,0
"498","(60,90]","(0,1e+03]","Female","White",15,1
"499","(60,90]","(6e+03,1e+04]","Male","Black",15,0
"500","(50,60]","(0,1e+03]","Male","Black",15,0
"501","(25,30]","(0,1e+03]","Male","Hispanic",15,0
"502","(0,25]","(4e+03,6e+03]","Male","White",15,0
"503","(0,25]","(1e+03,2e+03]","Male","Black",15,0
"504","(0,25]","(0,1e+03]","Female","Black",15,0
"505","(30,40]","(1e+04,3e+04]","Male","White",15,1
"506","(40,50]","(6e+03,1e+04]","Female","Black",15,0
"507","(30,40]","(1e+03,2e+03]","Female","Black",15,0
"508","(60,90]","(0,1e+03]","Female","White",15,1
"509","(30,40]","(6e+03,1e+04]","Male","Black",15,0
"510","(25,30]","(4e+03,6e+03]","Male","White",15,1
"511","(50,60]","(1e+03,2e+03]","Female","Black",15,1
"512","(25,30]","(0,1e+03]","Male","White",15,1
"513","(40,50]","(0,1e+03]","Female","Hispanic",15,0
"514","(40,50]","(0,1e+03]","Male","White",15,1
"515","(60,90]","(0,1e+03]","Female","Black",15,0
"516","(30,40]","(2e+03,4e+03]","Male","Black",15,0
"517","(30,40]","(2e+03,4e+03]","Female","Black",15,0
"518","(50,60]","(0,1e+03]","Female","White",15,1
"519","(60,90]","(1e+04,3e+04]","Male","White",15,1
"520","(60,90]","(4e+03,6e+03]","Male","Black",15,0
"521","(40,50]","(0,1e+03]","Female","Hispanic",15,0
"522","(60,90]","(4e+03,6e+03]","Male","White",15,1
"523","(30,40]","(2e+03,4e+03]","Female","White",15,1
"524","(50,60]","(1e+03,2e+03]","Male","White",15,1
"525","(30,40]","(0,1e+03]","Male","Black",15,0
"526","(40,50]","(0,1e+03]","Female","White",15,1
"527","(40,50]","(0,1e+03]","Female","Hispanic",15,0
"528","(30,40]","(2e+03,4e+03]","Female","Hispanic",15,0
"529","(50,60]","(0,1e+03]","Male","White",15,1
"530","(60,90]","(0,1e+03]","Male","Hispanic",15,0
"531","(60,90]","(1e+04,3e+04]","Female","White",15,1
"532","(60,90]","(1e+04,3e+04]","Male","Hispanic",15,0
"533","(60,90]","(6e+03,1e+04]","Female","Hispanic",15,0
"534","(30,40]","(2e+03,4e+03]","Male","Hispanic",15,0
"535","(0,25]","(4e+03,6e+03]","Female","White",15,0
"536","(0,25]","(6e+03,1e+04]","Female","Hispanic",15,0
"537","(50,60]","(1e+04,3e+04]","Female","Hispanic",15,1
"538","(0,25]","(4e+03,6e+03]","Female","Hispanic",15,0
"539","(40,50]","(0,1e+03]","Female","White",15,1
"540","(30,40]","(1e+03,2e+03]","Male","White",15,1
"541","(0,25]","(6e+03,1e+04]","Female","White",15,1
"542","(25,30]","(1e+03,2e+03]","Female","Black",15,1
"543","(60,90]","(2e+03,4e+03]","Male","White",15,1
"544","(0,25]","(0,1e+03]","Male","Hispanic",15,0
"545","(40,50]","(0,1e+03]","Female","Black",15,0
"546","(40,50]","(0,1e+03]","Male","Black",15,0
"547","(30,40]","(0,1e+03]","Female","Black",15,0
"548","(50,60]","(0,1e+03]","Female","White",15,1
"549","(0,25]","(1e+03,2e+03]","Female","Hispanic",15,0
"550","(30,40]","(1e+04,3e+04]","Female","Hispanic",15,0
"551","(0,25]","(2e+03,4e+03]","Female","Hispanic",15,0
"552","(0,25]","(0,1e+03]","Male","Black",15,0
"553","(60,90]","(0,1e+03]","Female","Black",15,0
"554","(0,25]","(2e+03,4e+03]","Male","White",15,1
"555","(30,40]","(0,1e+03]","Female","Black",15,0
"556","(0,25]","(4e+03,6e+03]","Male","Black",15,0
"557","(0,25]","(0,1e+03]","Male","Black",15,0
"558","(50,60]","(0,1e+03]","Male","Black",15,0
"559","(30,40]","(4e+03,6e+03]","Male","Hispanic",15,0
"560","(0,25]","(0,1e+03]","Female","Hispanic",15,0
"561","(30,40]","(1e+03,2e+03]","Male","Hispanic",15,0
"562","(60,90]","(0,1e+03]","Male","White",15,1
"563","(25,30]","(4e+03,6e+03]","Female","White",15,1
"564","(50,60]","(2e+03,4e+03]","Female","White",15,1
"565","(30,40]","(0,1e+03]","Male","Black",15,0
"566","(50,60]","(1e+03,2e+03]","Female","White",15,1
"567","(40,50]","(0,1e+03]","Male","White",15,1
"568","(50,60]","(1e+03,2e+03]","Male","Hispanic",15,1
"569","(60,90]","(1e+03,2e+03]","Female","White",15,1
"570","(40,50]","(2e+03,4e+03]","Female","White",15,1
"571","(30,40]","(0,1e+03]","Male","Black",15,0
"572","(50,60]","(0,1e+03]","Female","Black",15,0
"573","(30,40]","(0,1e+03]","Male","Hispanic",15,0
"574","(50,60]","(0,1e+03]","Male","Hispanic",15,0
"575","(0,25]","(6e+03,1e+04]","Female","Hispanic",15,0
"576","(25,30]","(6e+03,1e+04]","Female","Black",15,1
"577","(50,60]","(6e+03,1e+04]","Male","White",15,1
"578","(60,90]","(0,1e+03]","Male","Hispanic",15,0
"579","(60,90]","(0,1e+03]","Male","Black",15,0
"580","(60,90]","(2e+03,4e+03]","Female","Black",15,0
"581","(50,60]","(1e+03,2e+03]","Male","Black",15,1
"582","(60,90]","(0,1e+03]","Female","White",15,1
"583","(30,40]","(0,1e+03]","Female","White",15,1
"584","(30,40]","(0,1e+03]","Male","Black",15,0
"585","(25,30]","(2e+03,4e+03]","Female","Hispanic",15,1
"586","(60,90]","(1e+03,2e+03]","Female","White",15,1
"587","(30,40]","(1e+03,2e+03]","Female","Black",15,0
"588","(0,25]","(1e+04,3e+04]","Male","White",15,1
"589","(30,40]","(0,1e+03]","Male","Black",15,0
"590","(60,90]","(6e+03,1e+04]","Female","White",15,1
"591","(30,40]","(0,1e+03]","Male","Hispanic",15,0
"592","(0,25]","(0,1e+03]","Female","Hispanic",15,0
"593","(40,50]","(0,1e+03]","Female","White",15,1
"594","(60,90]","(1e+04,3e+04]","Male","Black",15,0
"595","(60,90]","(4e+03,6e+03]","Female","Hispanic",15,0
"596","(25,30]","(1e+03,2e+03]","Male","Black",15,1
"597","(60,90]","(4e+03,6e+03]","Female","Hispanic",15,0
"598","(40,50]","(4e+03,6e+03]","Female","Black",15,0
"599","(60,90]","(2e+03,4e+03]","Male","Hispanic",15,0
"600","(30,40]","(1e+04,3e+04]","Female","White",15,1
"601","(25,30]","(0,1e+03]","Female","Black",15,1
"602","(40,50]","(1e+03,2e+03]","Male","Hispanic",15,1
"603","(60,90]","(0,1e+03]","Female","Hispanic",15,0
"604","(30,40]","(0,1e+03]","Male","Black",15,0
"605","(40,50]","(4e+03,6e+03]","Female","Hispanic",15,0
"606","(40,50]","(6e+03,1e+04]","Female","Hispanic",15,0
"607","(50,60]","(1e+03,2e+03]","Female","Black",15,1
"608","(60,90]","(0,1e+03]","Male","White",15,1
"609","(30,40]","(1e+03,2e+03]","Female","White",15,1
"610","(40,50]","(0,1e+03]","Male","Black",15,0
"611","(30,40]","(1e+04,3e+04]","Female","White",15,1
"612","(25,30]","(2e+03,4e+03]","Female","White",15,1
"613","(40,50]","(0,1e+03]","Female","Hispanic",15,0
"614","(60,90]","(2e+03,4e+03]","Female","Hispanic",15,0
"615","(0,25]","(1e+04,3e+04]","Female","Black",15,0
"616","(60,90]","(0,1e+03]","Male","Hispanic",15,0
"617","(50,60]","(0,1e+03]","Female","Black",15,0
"618","(50,60]","(6e+03,1e+04]","Male","Hispanic",15,0
"619","(30,40]","(0,1e+03]","Male","White",15,0
"620","(60,90]","(0,1e+03]","Male","White",15,1
"621","(25,30]","(1e+03,2e+03]","Female","Black",15,1
"622","(60,90]","(0,1e+03]","Female","Black",15,0
"623","(60,90]","(2e+03,4e+03]","Female","Black",15,0
"624","(0,25]","(2e+03,4e+03]","Female","Black",15,0
"625","(50,60]","(1e+03,2e+03]","Female","Black",15,1
"626","(50,60]","(0,1e+03]","Female","Black",15,0
"627","(30,40]","(0,1e+03]","Female","Black",15,0
"628","(60,90]","(1e+03,2e+03]","Female","Hispanic",15,1
"629","(50,60]","(1e+03,2e+03]","Female","Black",15,1
"630","(40,50]","(0,1e+03]","Female","Black",15,0
"631","(40,50]","(0,1e+03]","Female","Hispanic",15,0
"632","(40,50]","(1e+04,3e+04]","Female","White",15,1
"633","(60,90]","(0,1e+03]","Female","Hispanic",15,0
"634","(60,90]","(1e+04,3e+04]","Female","Black",15,0
"635","(40,50]","(4e+03,6e+03]","Female","Black",15,0
"636","(40,50]","(1e+04,3e+04]","Male","White",15,1
"637","(50,60]","(1e+03,2e+03]","Male","Hispanic",15,1
"638","(40,50]","(1e+04,3e+04]","Male","White",15,1
"639","(60,90]","(6e+03,1e+04]","Male","White",15,1
"640","(0,25]","(0,1e+03]","Male","Black",15,0
"641","(0,25]","(4e+03,6e+03]","Male","White",15,0
"642","(50,60]","(1e+04,3e+04]","Female","White",15,1
"643","(50,60]","(6e+03,1e+04]","Male","Hispanic",15,0
"644","(50,60]","(4e+03,6e+03]","Male","Hispanic",15,0
"645","(0,25]","(6e+03,1e+04]","Female","Hispanic",15,0
"646","(40,50]","(0,1e+03]","Male","White",15,1
"647","(60,90]","(0,1e+03]","Female","White",15,1
"648","(25,30]","(0,1e+03]","Female","White",15,1
"649","(0,25]","(1e+03,2e+03]","Female","White",15,1
"650","(40,50]","(1e+04,3e+04]","Male","White",15,1
"651","(40,50]","(1e+04,3e+04]","Female","Black",15,0
"652","(40,50]","(2e+03,4e+03]","Female","White",15,1
"653","(60,90]","(0,1e+03]","Male","White",15,1
"654","(40,50]","(2e+03,4e+03]","Female","Hispanic",15,0
"655","(50,60]","(4e+03,6e+03]","Male","Black",15,0
"656","(50,60]","(1e+04,3e+04]","Male","White",15,1
"657","(60,90]","(2e+03,4e+03]","Male","White",15,1
"658","(60,90]","(0,1e+03]","Female","Black",15,0
"659","(0,25]","(4e+03,6e+03]","Female","Black",15,0
"660","(40,50]","(6e+03,1e+04]","Female","Hispanic",15,0
"661","(0,25]","(1e+03,2e+03]","Female","Hispanic",15,0
"662","(50,60]","(0,1e+03]","Male","Black",15,0
"663","(60,90]","(0,1e+03]","Male","Hispanic",15,0
"664","(40,50]","(0,1e+03]","Female","White",15,1
"665","(40,50]","(2e+03,4e+03]","Female","Black",15,0
"666","(25,30]","(2e+03,4e+03]","Female","White",15,1
"667","(50,60]","(2e+03,4e+03]","Female","Black",15,1
"668","(30,40]","(1e+04,3e+04]","Male","White",15,1
"669","(60,90]","(1e+03,2e+03]","Male","White",15,1
"670","(30,40]","(0,1e+03]","Female","Hispanic",15,0
"671","(40,50]","(1e+03,2e+03]","Male","Black",15,1
"672","(40,50]","(0,1e+03]","Male","White",15,1
"673","(60,90]","(4e+03,6e+03]","Female","Black",15,0
"674","(60,90]","(4e+03,6e+03]","Male","White",15,1
"675","(0,25]","(0,1e+03]","Female","Black",15,0
"676","(0,25]","(0,1e+03]","Male","Black",15,0
"677","(60,90]","(1e+04,3e+04]","Female","Hispanic",15,0
"678","(40,50]","(0,1e+03]","Female","Black",15,0
"679","(25,30]","(1e+04,3e+04]","Male","Hispanic",15,1
"680","(0,25]","(4e+03,6e+03]","Female","Hispanic",15,0
"681","(60,90]","(1e+04,3e+04]","Male","White",15,1
"682","(30,40]","(6e+03,1e+04]","Female","Hispanic",15,0
"683","(30,40]","(0,1e+03]","Male","White",15,0
"684","(0,25]","(0,1e+03]","Male","White",15,0
"685","(60,90]","(0,1e+03]","Male","Hispanic",15,0
"686","(40,50]","(1e+04,3e+04]","Male","White",15,1
"687","(30,40]","(2e+03,4e+03]","Female","Hispanic",15,0
"688","(60,90]","(0,1e+03]","Male","White",15,1
"689","(25,30]","(6e+03,1e+04]","Female","Black",15,1
"690","(40,50]","(6e+03,1e+04]","Female","White",15,1
"691","(40,50]","(6e+03,1e+04]","Female","White",15,1
"692","(40,50]","(2e+03,4e+03]","Female","Black",15,0
"693","(0,25]","(0,1e+03]","Male","White",15,0
"694","(30,40]","(1e+04,3e+04]","Female","Hispanic",15,0
"695","(30,40]","(0,1e+03]","Female","White",15,1
"696","(30,40]","(6e+03,1e+04]","Female","White",15,1
"697","(0,25]","(2e+03,4e+03]","Male","Hispanic",15,0
"698","(60,90]","(2e+03,4e+03]","Female","Hispanic",15,0
"699","(50,60]","(4e+03,6e+03]","Female","White",15,1
"700","(40,50]","(1e+03,2e+03]","Female","Hispanic",15,1
"701","(60,90]","(6e+03,1e+04]","Female","Black",15,0
"702","(25,30]","(1e+04,3e+04]","Male","White",15,1
"703","(30,40]","(6e+03,1e+04]","Female","Black",15,0
"704","(30,40]","(1e+03,2e+03]","Male","White",15,1
"705","(40,50]","(0,1e+03]","Male","Hispanic",15,0
"706","(60,90]","(4e+03,6e+03]","Male","Hispanic",15,0
"707","(40,50]","(0,1e+03]","Female","Black",15,0
"708","(30,40]","(0,1e+03]","Male","Black",15,0
"709","(30,40]","(0,1e+03]","Female","Black",15,0
"710","(60,90]","(2e+03,4e+03]","Female","White",15,1
"711","(40,50]","(4e+03,6e+03]","Female","Hispanic",15,0
"712","(60,90]","(0,1e+03]","Female","Hispanic",15,0
"713","(60,90]","(6e+03,1e+04]","Male","White",15,1
"714","(25,30]","(6e+03,1e+04]","Male","Black",15,1
"715","(30,40]","(2e+03,4e+03]","Female","White",15,1
"716","(40,50]","(1e+04,3e+04]","Male","White",15,1
"717","(60,90]","(0,1e+03]","Male","Black",15,0
"718","(25,30]","(0,1e+03]","Male","Black",15,1
"719","(50,60]","(1e+04,3e+04]","Male","White",15,1
"720","(0,25]","(1e+04,3e+04]","Female","White",15,1
"721","(50,60]","(0,1e+03]","Female","Black",15,0
"722","(60,90]","(1e+03,2e+03]","Male","Black",15,1
"723","(30,40]","(1e+04,3e+04]","Male","Hispanic",15,0
"724","(25,30]","(0,1e+03]","Male","Black",15,1
"725","(40,50]","(4e+03,6e+03]","Female","White",15,1
"726","(60,90]","(2e+03,4e+03]","Male","White",15,1
"727","(50,60]","(1e+04,3e+04]","Male","Hispanic",15,1
"728","(50,60]","(4e+03,6e+03]","Female","Black",15,0
"729","(25,30]","(2e+03,4e+03]","Female","Hispanic",15,1
"730","(60,90]","(0,1e+03]","Female","Hispanic",15,0
"731","(60,90]","(1e+03,2e+03]","Male","Hispanic",15,1
"732","(30,40]","(1e+03,2e+03]","Female","Hispanic",15,0
"733","(30,40]","(0,1e+03]","Male","White",15,0
"734","(50,60]","(6e+03,1e+04]","Female","Black",15,1
"735","(30,40]","(0,1e+03]","Male","Hispanic",15,0
"736","(60,90]","(2e+03,4e+03]","Female","Black",15,0
"737","(30,40]","(1e+03,2e+03]","Female","Hispanic",15,0
"738","(50,60]","(2e+03,4e+03]","Female","White",15,1
"739","(50,60]","(2e+03,4e+03]","Male","Black",15,1
"740","(60,90]","(0,1e+03]","Female","White",15,1
"741","(50,60]","(1e+03,2e+03]","Female","White",15,1
"742","(60,90]","(0,1e+03]","Male","Hispanic",15,0
"743","(30,40]","(1e+03,2e+03]","Male","White",15,1
"744","(0,25]","(4e+03,6e+03]","Male","White",15,0
"745","(30,40]","(2e+03,4e+03]","Female","Hispanic",15,0
"746","(40,50]","(0,1e+03]","Female","White",15,1
"747","(50,60]","(0,1e+03]","Female","Black",15,0
"748","(40,50]","(0,1e+03]","Female","Black",15,0
"749","(60,90]","(0,1e+03]","Male","White",15,1
"750","(0,25]","(4e+03,6e+03]","Female","White",15,0
"751","(60,90]","(0,1e+03]","Male","White",15,1
"752","(50,60]","(1e+04,3e+04]","Female","Black",15,1
"753","(50,60]","(6e+03,1e+04]","Male","Hispanic",15,0
"754","(50,60]","(1e+04,3e+04]","Male","Black",15,1
"755","(25,30]","(1e+03,2e+03]","Male","Hispanic",15,1
"756","(0,25]","(0,1e+03]","Female","White",15,0
"757","(60,90]","(1e+03,2e+03]","Male","Black",15,1
"758","(50,60]","(0,1e+03]","Female","White",15,1
"759","(0,25]","(0,1e+03]","Male","Black",15,0
"760","(50,60]","(0,1e+03]","Male","Hispanic",15,0
"761","(30,40]","(1e+03,2e+03]","Female","White",15,1
"762","(0,25]","(4e+03,6e+03]","Male","Hispanic",15,0
"763","(25,30]","(0,1e+03]","Male","Hispanic",15,0
"764","(60,90]","(1e+03,2e+03]","Female","Hispanic",15,1
"765","(0,25]","(0,1e+03]","Male","Black",15,0
"766","(40,50]","(2e+03,4e+03]","Male","White",15,1
"767","(0,25]","(0,1e+03]","Male","Black",15,0
"768","(25,30]","(6e+03,1e+04]","Male","White",15,1
"769","(60,90]","(6e+03,1e+04]","Male","White",15,1
"770","(0,25]","(0,1e+03]","Female","Hispanic",15,0
"771","(30,40]","(2e+03,4e+03]","Male","White",15,1
"772","(60,90]","(2e+03,4e+03]","Male","White",15,1
"773","(50,60]","(0,1e+03]","Female","Hispanic",15,0
"774","(0,25]","(4e+03,6e+03]","Male","Hispanic",15,0
"775","(30,40]","(1e+04,3e+04]","Female","White",15,1
"776","(0,25]","(1e+04,3e+04]","Female","Black",15,0
"777","(40,50]","(4e+03,6e+03]","Female","Black",15,0
"778","(0,25]","(0,1e+03]","Female","Black",15,0
"779","(30,40]","(6e+03,1e+04]","Female","Hispanic",15,0
"780","(60,90]","(0,1e+03]","Male","Black",15,0
"781","(60,90]","(1e+03,2e+03]","Female","White",15,1
"782","(30,40]","(0,1e+03]","Male","Black",15,0
"783","(30,40]","(0,1e+03]","Female","Black",15,0
"784","(40,50]","(0,1e+03]","Female","Hispanic",15,0
"785","(50,60]","(1e+03,2e+03]","Female","Black",15,1
"786","(25,30]","(6e+03,1e+04]","Male","Hispanic",15,1
"787","(60,90]","(2e+03,4e+03]","Female","Black",15,0
"788","(0,25]","(0,1e+03]","Female","Black",15,0
"789","(60,90]","(6e+03,1e+04]","Female","White",15,1
"790","(60,90]","(1e+03,2e+03]","Male","White",15,1
"791","(0,25]","(1e+04,3e+04]","Male","Hispanic",15,0
"792","(0,25]","(6e+03,1e+04]","Male","Black",15,0
"793","(40,50]","(0,1e+03]","Female","Hispanic",15,0
"794","(0,25]","(0,1e+03]","Male","Hispanic",15,0
"795","(60,90]","(0,1e+03]","Female","Black",15,0
"796","(50,60]","(1e+04,3e+04]","Female","White",15,1
"797","(30,40]","(2e+03,4e+03]","Male","White",15,1
"798","(0,25]","(1e+04,3e+04]","Female","Hispanic",15,0
"799","(60,90]","(1e+04,3e+04]","Female","Hispanic",15,0
"800","(60,90]","(2e+03,4e+03]","Female","Black",15,0
"801","(60,90]","(0,1e+03]","Male","Black",15,0
"802","(25,30]","(4e+03,6e+03]","Male","Black",15,0
"803","(60,90]","(1e+04,3e+04]","Male","Hispanic",15,0
"804","(40,50]","(1e+04,3e+04]","Female","White",15,1
"805","(30,40]","(1e+03,2e+03]","Female","White",15,1
"806","(30,40]","(4e+03,6e+03]","Female","White",15,0
"807","(30,40]","(0,1e+03]","Male","Black",15,0
"808","(60,90]","(1e+03,2e+03]","Female","Black",15,1
"809","(60,90]","(0,1e+03]","Female","White",15,1
"810","(60,90]","(4e+03,6e+03]","Female","White",15,1
"811","(50,60]","(1e+03,2e+03]","Female","Black",15,1
"812","(30,40]","(4e+03,6e+03]","Female","Hispanic",15,0
"813","(50,60]","(1e+04,3e+04]","Male","Hispanic",15,1
"814","(60,90]","(0,1e+03]","Female","Black",15,0
"815","(50,60]","(2e+03,4e+03]","Female","Black",15,1
"816","(25,30]","(6e+03,1e+04]","Female","Hispanic",15,1
"817","(60,90]","(4e+03,6e+03]","Female","White",15,1
"818","(50,60]","(1e+04,3e+04]","Female","White",15,1
"819","(60,90]","(6e+03,1e+04]","Male","Black",15,0
"820","(40,50]","(1e+04,3e+04]","Female","White",15,1
"821","(30,40]","(1e+04,3e+04]","Male","Black",15,0
"822","(60,90]","(2e+03,4e+03]","Female","Hispanic",15,0
"823","(40,50]","(6e+03,1e+04]","Male","Black",15,0
"824","(60,90]","(2e+03,4e+03]","Female","Black",15,0
"825","(50,60]","(0,1e+03]","Male","White",15,1
"826","(30,40]","(1e+03,2e+03]","Female","Hispanic",15,0
"827","(30,40]","(0,1e+03]","Male","Hispanic",15,0
"828","(60,90]","(2e+03,4e+03]","Female","Black",15,0
"829","(50,60]","(0,1e+03]","Female","White",15,1
"830","(25,30]","(4e+03,6e+03]","Female","Hispanic",15,0
"831","(40,50]","(0,1e+03]","Female","Hispanic",15,0
"832","(0,25]","(0,1e+03]","Male","Hispanic",15,0
"833","(60,90]","(1e+04,3e+04]","Female","Hispanic",15,0
"834","(30,40]","(1e+04,3e+04]","Female","White",15,1
"835","(60,90]","(0,1e+03]","Female","White",15,1
"836","(25,30]","(2e+03,4e+03]","Female","White",15,1
"837","(0,25]","(2e+03,4e+03]","Male","White",15,1
"838","(50,60]","(2e+03,4e+03]","Male","Black",15,1
"839","(0,25]","(1e+04,3e+04]","Male","White",15,1
"840","(30,40]","(6e+03,1e+04]","Female","Black",15,0
"841","(0,25]","(0,1e+03]","Female","Black",15,0
"842","(60,90]","(0,1e+03]","Male","White",15,1
"843","(30,40]","(1e+03,2e+03]","Female","Hispanic",15,0
"844","(0,25]","(1e+03,2e+03]","Male","White",15,1
"845","(40,50]","(2e+03,4e+03]","Male","Hispanic",15,0
"846","(0,25]","(6e+03,1e+04]","Male","Black",15,0
"847","(0,25]","(2e+03,4e+03]","Female","White",15,1
"848","(60,90]","(1e+03,2e+03]","Male","Black",15,1
"849","(60,90]","(0,1e+03]","Female","Black",15,0
"850","(40,50]","(1e+03,2e+03]","Male","White",15,1
"851","(40,50]","(6e+03,1e+04]","Male","White",15,1
"852","(50,60]","(0,1e+03]","Female","Black",15,0
"853","(0,25]","(4e+03,6e+03]","Male","White",15,0
"854","(0,25]","(6e+03,1e+04]","Female","Hispanic",15,0
"855","(40,50]","(1e+03,2e+03]","Female","White",15,1
"856","(25,30]","(0,1e+03]","Female","White",15,1
"857","(60,90]","(0,1e+03]","Female","Hispanic",15,0
"858","(30,40]","(1e+03,2e+03]","Female","Black",15,0
"859","(60,90]","(4e+03,6e+03]","Female","Hispanic",15,0
"860","(50,60]","(1e+03,2e+03]","Male","Hispanic",15,1
