"","hhid","choice","PPk_Stk","PBB_Stk","PFl_Stk","PHse_Stk","PGen_Stk","PImp_Stk","PSS_Tub","PPk_Tub","PFl_Tub","PHse_Tub"
"283",2103630,6,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"284",2103630,2,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"285",2103630,1,0.29,0.5,0.99,0.33,0.34,0.72,0.85,1.07,1.19,0.59
"286",2103630,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
"287",2103697,6,0.67,0.67,1.08,0.57,0.39,0.83,0.85,0.98,1.17,0.5
"288",2103697,2,0.58,0.25,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
"289",2103721,1,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.42
"290",2103721,1,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
"291",2103721,1,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
"292",2103721,4,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
"293",2103721,4,0.5,0.58,0.99,0.19,0.33,0.72,0.85,1.07,1.19,0.59
"294",2103879,5,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.55
"295",2103911,7,0.63,0.67,1.08,0.57,0.49,0.79,0.85,0.98,1.17,0.59
"296",2103911,1,0.63,0.67,1.09,0.57,0.45,0.93,0.85,0.98,1.17,0.59
"297",2103911,1,0.19,0.59,1.08,0.57,0.42,1.03,0.85,1.09,1.19,0.6
"298",2103911,1,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"299",2103911,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"300",2103911,4,0.58,0.65,0.99,0.25,0.34,0.72,0.85,1.07,1.19,0.59
"301",2103911,1,0.58,0.58,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
"302",2103911,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.11,1.19,0.56
"303",2103911,1,0.39,0.19,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
"304",2103978,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"305",2103978,2,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
"306",2103978,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
"307",2104109,1,0.66,0.67,1.08,0.57,0.33,0.93,0.85,1.09,1.19,0.59
"308",2104109,8,0.66,0.67,1.08,0.57,0.33,0.93,0.85,1.09,1.19,0.59
"309",2104109,8,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"310",2104109,8,0.66,0.67,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"311",2104109,1,0.29,0.67,1.08,0.57,0.35,0.93,0.85,1.09,1.19,0.33
"312",2104109,1,0.63,0.67,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.58
"313",2104109,1,0.63,0.66,0.99,0.57,0.36,0.93,0.85,1.09,1.18,0.59
"314",2104109,8,0.63,0.67,0.99,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"315",2104109,2,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"316",2104109,1,0.29,0.5,0.99,0.57,0.35,0.69,0.79,1.09,1.19,0.67
"317",2104109,2,0.62,0.5,1.09,0.57,0.34,0.93,0.85,1.09,1.19,0.59
"318",2104109,4,0.62,0.5,1.09,0.29,0.38,0.75,0.85,1.09,1.19,0.59
"319",2104109,5,0.62,0.5,0.99,0.31,0.36,0.75,0.85,1.1,1.19,0.59
"320",2104109,1,0.62,0.5,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"321",2104109,2,0.62,0.61,0.99,0.49,0.34,0.75,0.85,1.09,1.19,0.59
"322",2104109,8,0.62,0.61,0.99,0.49,0.34,0.75,0.65,1.09,1.19,0.59
"323",2104109,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"324",2104109,1,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"325",2104109,8,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"326",2104109,8,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"327",2104109,4,0.58,0.45,0.99,0.25,0.29,0.72,0.9,1.11,1.19,0.77
"328",2104109,2,0.58,0.25,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
"329",2104109,8,0.58,0.25,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
"330",2104109,1,0.29,0.51,0.99,0.33,0.33,0.72,0.85,1.07,1.21,0.59
"331",2104109,2,0.58,0.25,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
"332",2104109,1,0.29,0.5,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
"333",2104109,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"334",2104109,2,0.58,0.19,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
"335",2104109,8,0.58,0.5,0.99,0.29,0.46,0.83,0.79,1.07,1.19,0.56
"336",2104240,1,0.29,0.67,1.09,0.57,0.35,0.93,0.85,1.09,1.19,0.33
"337",2104240,5,0.63,0.63,1.11,0.58,0.36,0.33,0.85,1.08,1.19,0.47
"338",2104240,1,0.62,0.51,0.99,0.57,0.36,0.71,0.85,1.12,1.11,0.63
"339",2104240,1,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"340",2104240,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"341",2104240,1,0.5,0.6,0.99,0.45,0.33,0.75,0.85,1.08,1.19,0.59
"342",2104240,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"343",2104240,2,0.58,0.58,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
"344",2104240,1,0.29,0.5,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
"345",2104240,1,0.29,0.5,0.99,0.33,0.34,0.72,0.85,1.07,1.19,0.59
"346",2104240,1,0.58,0.58,0.99,0.29,0.33,0.7,0.79,1.07,1.19,0.57
"347",2104240,1,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.55
"348",2104240,4,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
"349",2104273,1,0.66,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.5
"350",2104273,5,0.66,0.59,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"351",2104273,5,0.63,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.33
"352",2104273,1,0.29,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.33
"353",2104273,2,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"354",2104273,2,0.62,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
"355",2104273,5,0.62,0.61,0.99,0.57,0.36,0.76,0.85,1.09,1.19,0.59
"356",2104273,1,0.62,0.61,0.99,0.57,0.36,0.71,0.85,1.09,1.19,0.59
"357",2104273,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"358",2104273,4,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"359",2104273,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"360",2104273,5,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"361",2104273,1,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"362",2104273,4,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"363",2104273,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"364",2104273,4,0.58,0.58,0.99,0.29,0.25,0.72,0.85,1.07,1.19,0.59
"365",2104273,1,0.29,0.5,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
"366",2104273,1,0.29,0.5,0.99,0.33,0.25,0.72,0.85,1.07,1.19,0.59
"367",2104273,4,0.39,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
"368",2104406,1,0.19,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"369",2104406,1,0.29,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"370",2104406,4,0.62,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"371",2104406,2,0.58,0.25,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"372",2104455,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.11,1.19,0.56
"373",2104455,7,0.39,0.5,0.99,0.29,0.33,0.69,0.56,1.07,1.19,0.56
"374",2104638,1,0.19,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"375",2104638,1,0.19,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"376",2104638,1,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.71
"377",2104638,1,0.25,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"378",2104638,4,0.58,0.45,1.02,0.25,0.34,0.92,0.85,1.07,1.19,0.59
"379",2104638,1,0.39,0.51,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
"380",2104695,7,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
"381",2104695,7,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"382",2104695,7,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"383",2104695,7,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"384",2104695,7,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"385",2104695,7,0.58,0.45,0.99,0.25,0.33,0.72,0.85,1.07,1.19,0.59
"386",2104695,7,0.58,0.25,0.99,0.25,0.33,0.72,0.85,1.07,1.19,0.59
"387",2104695,7,0.58,0.58,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
"388",2104695,7,0.29,0.5,0.99,0.33,0.34,0.72,0.85,1.07,1.19,0.59
"389",2104695,7,0.58,0.63,0.99,0.35,0.33,0.72,0.85,1.07,1.19,0.59
"390",2104695,7,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.11,1.19,0.56
"391",2104695,7,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"392",2104695,7,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
"393",2104919,7,0.63,0.67,1.01,0.57,0.49,0.77,0.88,1.08,1.17,0.5
"394",2104919,7,0.63,0.67,1.09,0.57,0.39,0.93,0.7,0.98,1.17,0.59
"395",2104919,7,0.58,0.58,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
"396",2104919,7,0.19,0.58,0.99,0.29,0.33,0.69,0.5,1.12,1.19,0.56
"397",2104950,1,0.62,0.61,0.99,0.49,0.34,0.75,0.85,1.09,1.19,0.59
"398",2104950,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"399",2105254,4,0.63,0.67,1.08,0.57,0.49,0.79,0.85,0.98,1.17,0.59
"400",2105254,1,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"401",2105254,8,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"402",2105254,5,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"403",2105254,3,0.62,0.61,0.99,0.49,0.33,0.75,0.5,1.09,1.19,0.59
"404",2105254,4,0.62,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"405",2105254,1,0.5,0.5,0.99,0.45,0.33,0.78,0.7,1.07,1.19,0.78
"406",2105254,5,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"407",2105296,4,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
"408",2105296,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.18,1.19,0.59
"409",2105296,1,0.25,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"410",2105296,2,0.58,0.25,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"411",2105296,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
"412",2105486,6,0.67,0.67,1.08,0.57,0.49,0.83,0.85,0.98,1.17,0.5
"413",2105486,1,0.67,0.67,1.08,0.57,0.49,0.92,0.85,0.98,1.17,0.59
"414",2105486,1,0.63,0.67,1.08,0.57,0.39,0.93,0.85,0.98,1.17,0.59
"415",2105486,1,0.66,0.67,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"416",2105486,1,0.62,0.61,1.09,0.57,0.33,0.84,0.84,1.09,1.2,0.59
"417",2105486,1,0.62,0.5,0.99,0.3,0.36,0.75,0.85,1.09,1.19,0.59
"418",2105486,1,0.62,0.5,0.99,0.57,0.36,0.76,0.85,1.09,1.19,0.61
"419",2105486,1,0.62,0.5,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"420",2105486,2,0.62,0.61,0.99,0.49,0.34,0.75,0.85,1.09,1.19,0.59
"421",2105486,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"422",2105486,1,0.25,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
"423",2105486,1,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"424",2105486,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"425",2105486,2,0.58,0.25,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
"426",2105551,1,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"427",2105551,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"428",2105551,2,0.58,0.19,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
"429",2105932,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"430",2105932,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"431",2105932,1,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"432",2105932,4,0.58,0.45,0.99,0.25,0.29,0.72,0.9,1.11,1.19,0.77
"433",2105932,1,0.29,0.5,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
"434",2106013,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"435",2106013,7,0.58,0.58,0.99,0.29,0.25,0.72,0.85,1.07,1.19,0.59
"436",2106195,1,0.5,0.58,0.99,0.19,0.34,0.72,0.85,1.07,1.19,0.59
"437",2106195,1,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"438",2106195,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"439",2106195,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
"440",2106195,7,0.58,0.58,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
"441",2106195,1,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.1,1.19,0.56
"442",2106195,7,0.58,0.5,0.99,0.29,0.45,0.69,0.79,1.07,1.19,0.56
"443",2106294,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"444",2106294,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"445",2106294,1,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"446",2106294,1,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"447",2106294,1,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"448",2106294,1,0.58,0.25,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"449",2106302,1,0.19,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"450",2106302,2,0.62,0.29,1.09,0.57,0.36,0.94,0.85,1.09,1.19,0.59
"451",2106302,1,0.62,0.5,0.99,0.31,0.36,0.75,0.85,1.1,1.19,0.59
"452",2106302,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"453",2106302,7,0.58,0.61,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
"454",2106302,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"455",2106302,1,0.5,0.5,0.99,0.45,0.33,0.78,0.91,1.07,1.19,0.78
"456",2106302,1,0.5,0.5,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"457",2106302,2,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"458",2106302,7,0.58,0.25,0.99,0.29,0.34,0.72,0.5,1.07,1.19,0.59
"459",2106302,7,0.39,0.19,0.99,0.29,0.34,0.69,0.56,1.07,1.19,0.56
"460",2106310,1,0.66,0.59,1.11,0.57,0.33,0.96,0.85,1.09,1.19,0.59
"461",2106310,1,0.66,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.33
"462",2106310,1,0.63,0.59,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.47
"463",2106310,1,0.63,0.67,1,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"464",2106310,1,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"465",2106310,1,0.62,0.61,1.09,0.57,0.33,0.82,0.85,1.09,1.19,0.59
"466",2106310,1,0.62,0.61,1.04,0.29,0.36,0.74,0.85,1.09,1.19,0.59
"467",2106310,1,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"468",2106310,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"469",2106310,1,0.5,0.58,0.99,0.45,0.33,0.75,0.85,1.07,1.19,0.59
"470",2106310,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"471",2106310,1,0.58,0.58,0.99,0.25,0.25,0.72,0.85,1.07,1.19,0.59
"472",2106310,1,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"473",2106310,2,0.58,0.19,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
"474",2106369,8,0.62,0.47,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"475",2106369,2,0.62,0.5,1.09,0.57,0.34,0.93,0.85,1.09,1.19,0.59
"476",2106369,1,0.62,0.5,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"477",2106369,2,0.58,0.25,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"478",2106369,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
"479",2106377,1,0.19,0.59,1.08,0.57,0.42,1.03,0.85,1.09,1.19,0.6
"480",2106377,1,0.63,0.59,1.08,0.57,0.33,0.93,0.85,1.09,1.19,0.33
"481",2106377,1,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"482",2106377,2,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
"483",2106377,4,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
"484",2106377,1,0.5,0.58,0.99,0.19,0.34,0.72,0.85,1.07,1.19,0.59
"485",2106377,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
"486",2106377,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.11,1.19,0.56
"487",2106427,1,0.19,0.67,1.09,0.57,0.34,0.93,0.85,1.09,1.19,0.33
"488",2106427,1,0.63,0.59,1.08,0.57,0.33,0.93,0.85,1.09,1.19,0.33
"489",2106427,7,0.63,0.6,1.08,0.57,0.36,0.96,0.85,1.09,1.19,0.59
"490",2106427,2,0.62,0.29,1.09,0.57,0.36,0.94,0.85,1.09,1.19,0.59
"491",2106427,1,0.29,0.5,1.01,0.57,0.36,0.69,0.79,1.09,1.19,0.59
"492",2106427,6,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"493",2106427,5,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"494",2106427,6,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"495",2106427,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"496",2106427,7,0.58,0.25,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"497",2106567,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"498",2106567,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"499",2106567,1,0.5,0.5,0.99,0.45,0.33,0.78,0.91,1.07,1.19,0.78
"500",2106567,1,0.29,0.51,0.99,0.33,0.33,0.72,0.85,1.07,1.21,0.59
"501",2106567,2,0.58,0.25,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
"502",2106567,2,0.58,0.19,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
"503",2106799,2,0.66,0.67,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"504",2106799,2,0.63,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.33
"505",2106799,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"506",2106799,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"507",2106799,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"508",2106799,2,0.58,0.58,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
"509",2106799,2,0.58,0.19,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
"510",2106799,2,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
"511",2107094,1,0.46,0.59,1.08,0.57,0.34,0.93,0.85,1.09,1.19,0.33
"512",2107094,1,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.18,0.62
"513",2107094,1,0.62,0.5,0.99,0.57,0.36,0.76,0.85,1.09,1.19,0.61
"514",2107094,1,0.62,0.5,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"515",2107094,1,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"516",2107094,1,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
"517",2107094,6,0.5,0.5,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"518",2107094,1,0.58,0.58,0.99,0.29,0.33,0.69,0.5,1.07,1.19,0.54
"519",2107094,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"520",2107094,1,0.58,0.5,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
"521",2107243,1,0.63,0.67,1.09,0.57,0.33,0.93,0.85,0.98,1.17,0.59
"522",2107243,8,0.66,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
"523",2107243,8,0.63,0.67,1.09,0.57,0.36,0.92,0.85,1.09,1.2,0.53
"524",2107243,1,0.62,0.61,1.09,0.29,0.36,0.75,0.85,1.09,1.19,0.59
"525",2107243,8,0.62,0.6,0.99,0.33,0.36,0.79,0.85,1.09,1.19,0.57
"526",2107243,8,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"527",2107243,1,0.29,0.5,0.99,0.3,0.33,0.72,0.85,1.07,1.19,0.59
"528",2107243,8,0.47,0.54,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"529",2107243,6,0.47,0.54,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"530",2107243,1,0.58,0.58,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
"531",2107318,8,0.63,0.68,1.08,0.57,0.49,0.79,0.85,0.98,1.17,0.59
"532",2107318,1,0.63,0.68,1.08,0.57,0.49,0.79,0.85,0.98,1.17,0.59
"533",2107318,2,0.63,0.59,1.08,0.57,0.45,0.93,0.85,0.98,1.17,0.59
"534",2107318,8,0.63,0.59,1.08,0.57,0.45,0.93,0.85,0.98,1.17,0.59
"535",2107318,1,0.19,0.59,1.08,0.57,0.42,1.03,0.85,1.09,1.19,0.6
"536",2107318,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"537",2107318,1,0.25,0.6,0.99,0.45,0.33,0.75,0.85,1.07,1.19,0.59
"538",2107318,2,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"539",2107318,2,0.58,0.19,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
"540",2107391,5,0.63,0.67,1.09,0.57,0.33,0.93,0.85,0.98,1.17,0.59
"541",2107391,1,0.29,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"542",2107391,5,0.29,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"543",2107391,5,0.62,0.29,1.09,0.57,0.36,0.94,0.85,1.09,1.19,0.59
"544",2107391,1,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
"545",2107391,4,0.62,0.61,1.09,0.29,0.36,0.75,0.85,1.09,1.19,0.58
"546",2107391,4,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
"547",2107391,3,0.62,0.39,0.99,0.45,0.33,0.75,0.65,1.09,1.19,0.59
"548",2107391,2,0.62,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"549",2107391,4,0.62,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"550",2107391,1,0.25,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"551",2107391,4,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"552",2107391,4,0.58,0.58,0.99,0.25,0.33,0.72,0.85,1.07,1.19,0.59
"553",2107391,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
"554",2107391,4,0.58,0.58,0.99,0.34,0.33,0.72,0.85,1.07,1.19,0.59
"555",2107391,4,0.58,0.25,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
"556",2107391,1,0.58,0.25,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
"557",2107391,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
"558",2107391,4,0.39,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
"559",2107391,4,0.39,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
"560",2107391,1,0.19,0.5,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
"561",2107698,1,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
"562",2107698,4,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
"563",2107698,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.18,1.19,0.59
"564",2107698,1,0.25,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"565",2107698,2,0.5,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
